work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,Senior,Full-Time,Data Engineer,198800.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Analyst,93500.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,120000.0,US,Remote,US,Medium
2024,Executive,Full-Time,Data Engineer,190000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Machine Learning Engineer,213900.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Engineer,134000.0,US,On-site,US,Medium
2023,Entry,Full-Time,Applied Scientist,141100.0,US,On-site,US,Medium
2023,Mid,Full-Time,Machine Learning Engineer,160000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Machine Learning Infrastructure Engineer,171600.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Scientist,33500.0,GB,On-site,GB,Medium
2023,Senior,Full-Time,Machine Learning Engineer,143000.0,CA,Remote,CA,Medium
2024,Senior,Full-Time,Machine Learning Engineer,254000.0,US,On-site,US,Medium
2022,Entry,Full-Time,AI Scientist,50000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Management Consultant,100000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Analyst,56359.0,IT,Remote,IT,Medium
2023,Senior,Full-Time,Data Scientist,187259.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Operations Analyst,95000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Science,237200.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Analyst,175520.0,US,On-site,US,Medium
2023,Entry,Full-Time,BI Data Analyst,85000.0,CA,Remote,US,Medium
2024,Mid,Full-Time,Data Analyst,107500.0,US,On-site,US,Medium
2022,Entry,Full-Time,Data Engineer,86000.0,US,Remote,US,Large
2024,Entry,Full-Time,Data Engineer,87550.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,189750.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,81800.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,210550.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Science Consultant,128100.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Scientist,198800.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Scientist,202800.0,US,On-site,US,Large
2023,Entry,Full-Time,Research Engineer,120000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Analytics Engineer,84000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Engineer,39372.0,GB,On-site,GB,Medium
2023,Senior,Full-Time,Data Scientist,180300.0,US,Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,319030.375,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,131000.0,CO,On-site,CO,Medium
2023,Senior,Full-Time,Machine Learning Engineer,138700.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Science,185000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,166000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,135000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,73000.0,US,On-site,US,Medium
2024,Mid,Full-Time,BI Developer,74300.0,US,On-site,US,Medium
2024,Mid,Full-Time,Business Intelligence Developer,70692.0,US,Remote,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,216700.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Analyst,96750.0,US,On-site,US,Medium
2024,Senior,Full-Time,ML Engineer,200000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,119800.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,131414.0,US,Remote,US,Medium
2022,Senior,Full-Time,Analytics Engineer,125000.0,US,Remote,US,Medium
2023,Senior,Full-Time,NLP Engineer,210000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Scientist,158100.0,US,On-site,US,Medium
2023,Entry,Full-Time,Data Scientist,190000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Architect,205000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,198000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,279000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Research Scientist,180000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Architect,136000.0,US,On-site,US,Medium
2023,Entry,Full-Time,Research Scientist,162240.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,133000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Science Manager,169000.0,US,On-site,US,Medium
2024,Mid,Full-Time,ML Ops Engineer,198000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Research Scientist,128900.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,183500.0,US,Remote,US,Medium
2024,Senior,Full-Time,Analytics Engineer,105000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,75000.0,GB,On-site,GB,Medium
2023,Mid,Full-Time,Data Science Manager,220000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,156400.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Analyst,85000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,262000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,153800.0,US,Remote,US,Medium
2023,Entry,Full-Time,Data Scientist,119200.0,US,On-site,US,Medium
2022,Entry,Full-Time,Data Scientist,84053.0,BE,Remote,BE,Large
2023,Senior,Full-Time,Data Product Manager,150000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Engineer,30000.0,GB,Remote,GB,Medium
2023,Senior,Full-Time,Data Analyst,73100.0,US,On-site,US,Medium
2024,Executive,Full-Time,Business Intelligence,120000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Business Intelligence Analyst,135000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Engineer,105300.0,US,On-site,US,Medium
2023,Entry,Full-Time,Data Analyst,67500.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,208000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,144500.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Analyst,64500.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Engineer,319030.375,US,On-site,US,Medium
2024,Entry,Full-Time,Research Analyst,200000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,193000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Manager,131200.0,US,Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Scientist,170000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Specialist,68850.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,184000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,210100.0,US,On-site,US,Medium
2024,Entry,Full-Time,Research Analyst,105000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Manager,47500.0,US,On-site,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,151600.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,140000.0,US,Remote,US,Medium
2024,Entry,Part-Time,Data Analyst,93000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,206000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,115000.0,US,On-site,US,Large
2023,Executive,Full-Time,Data Engineer,210914.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Analyst,46755.0,GB,On-site,GB,Medium
2023,Executive,Full-Time,Head of Data,110000.0,BR,Remote,BR,Medium
2022,Senior,Full-Time,Machine Learning Engineer,150000.0,US,Remote,US,Large
2024,Senior,Full-Time,Data Integration Engineer,148000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,201650.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Scientist,247250.0,US,On-site,US,Medium
2023,Entry,Full-Time,Research Scientist,100000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Analytics Engineer,103432.0,GB,On-site,GB,Medium
2023,Senior,Full-Time,Data Architect,114000.0,US,Remote,US,Medium
2023,Executive,Full-Time,Data Scientist,220000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Scientist,225000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,126277.0,US,Remote,US,Medium
2022,Executive,Full-Time,Data Science Manager,175100.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,147100.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,142000.0,CA,On-site,CA,Medium
2022,Executive,Full-Time,Data Engineer,200000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,119000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Scientist,124875.0,US,On-site,US,Medium
2023,Executive,Full-Time,Research Scientist,220000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Architect,110000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Machine Learning Engineer,135000.0,US,Hybrid,US,Large
2023,Mid,Full-Time,Data Engineer,75000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,300000.0,US,On-site,US,Medium
2023,Executive,Full-Time,Data Science,168000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Scientist,100000.0,US,On-site,US,Large
2024,Senior,Full-Time,Research Engineer,180000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Scientist,119300.0,US,On-site,US,Large
2024,Mid,Full-Time,Business Intelligence Manager,207000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Analyst,28750.0,GB,On-site,GB,Medium
2023,Mid,Full-Time,Data Analyst,111151.0,US,Remote,US,Medium
2024,Executive,Full-Time,Data Engineer,179000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,110000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Analyst,97500.0,US,On-site,US,Medium
2023,Executive,Full-Time,Data Engineer,319030.375,US,Remote,US,Medium
2024,Senior,Full-Time,Data Scientist,120000.0,CA,On-site,CA,Medium
2023,Executive,Full-Time,Data Engineer,168000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,213300.0,GB,On-site,GB,Medium
2023,Mid,Full-Time,Data Scientist,93300.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,106000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,93400.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Developer,62500.0,GB,On-site,GB,Medium
2022,Mid,Full-Time,Data Engineer,92350.0,GB,Remote,GB,Medium
2023,Senior,Full-Time,Analytics Engineer,90000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Science,185490.0,US,On-site,US,Medium
2024,Senior,Full-Time,Business Intelligence Developer,104828.0,US,On-site,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,225000.0,US,Remote,US,Medium
2023,Entry,Full-Time,Data Scientist,85600.0,US,On-site,US,Medium
2023,Entry,Full-Time,Data Engineer,79976.0,GB,On-site,GB,Medium
2023,Mid,Full-Time,Data Analyst,127075.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Scientist,93000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Analytics Engineer,160000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Business Intelligence Analyst,130000.0,US,Remote,US,Medium
2024,Executive,Full-Time,Data Scientist,160000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Applied Scientist,184000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Management Analyst,72000.0,US,Remote,US,Medium
2024,Senior,Full-Time,BI Developer,21600.0,PH,On-site,PH,Medium
2024,Mid,Full-Time,AI Engineer,200000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Analytics Engineer,130000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Business Intelligence Analyst,80750.0,CA,On-site,CA,Medium
2023,Mid,Full-Time,Data Specialist,60000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,180514.0,GB,Remote,GB,Medium
2024,Executive,Full-Time,Data Engineer,130000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Product Manager,166363.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Science Manager,272400.0,US,On-site,US,Large
2023,Senior,Full-Time,Data Scientist,166000.0,GB,On-site,GB,Medium
2024,Senior,Full-Time,AI Engineer,150000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,169850.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Scientist,25000.0,TR,Hybrid,TR,Medium
2024,Senior,Full-Time,Data Analyst,107000.0,CA,On-site,CA,Medium
2023,Senior,Full-Time,Data Science Manager,211000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Architect,168000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,180300.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Operations Specialist,50000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Analyst,133000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Science,100000.0,GB,On-site,GB,Medium
2022,Senior,Full-Time,Data Engineer,185800.0,CA,Remote,CA,Medium
2023,Senior,Full-Time,Research Engineer,225000.0,FR,On-site,FR,Medium
2024,Mid,Full-Time,Data Engineer,62000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Science,157900.0,CA,Remote,CA,Medium
2024,Mid,Full-Time,Data Science Practitioner,170200.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,225000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Engineer,86000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Machine Learning Engineer,258700.0,US,On-site,US,Medium
2024,Mid,Full-Time,Business Intelligence Engineer,134000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,160000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Scientist,86800.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,70000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,146850.0,US,On-site,US,Medium
2023,Mid,Full-Time,AI Engineer,73100.0,US,On-site,US,Medium
2023,Entry,Full-Time,Research Scientist,162170.0,US,Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,319000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Deep Learning Engineer,283780.0,US,On-site,US,Medium
2023,Entry,Full-Time,Data Scientist,110000.0,US,On-site,US,Medium
2023,Executive,Full-Time,Data Manager,100000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,102000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Analyst,122500.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Engineer,105000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Engineer,138278.0,US,On-site,US,Medium
2023,Senior,Full-Time,Analytics Engineer,197000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Engineer,185000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,100000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Scientist,148100.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Scientist,246000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,170700.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Operations Specialist,50700.0,US,Remote,US,Medium
2023,Senior,Full-Time,Business Intelligence Developer,67000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,231650.0,US,On-site,US,Medium
2021,Senior,Full-Time,Data Engineer,153000.0,US,Remote,US,Large
2023,Mid,Full-Time,Data Architect,240000.0,US,Remote,US,Medium
2023,Executive,Full-Time,Business Intelligence Engineer,172200.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,185000.0,US,Remote,US,Medium
2023,Entry,Full-Time,AI Engineer,21593.0,PT,Hybrid,PT,Large
2024,Senior,Full-Time,Data Scientist,214500.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,220000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Scientist,162000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Business Intelligence Manager,99600.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,272550.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,24613.0,TH,Hybrid,TH,Large
2022,Senior,Full-Time,Machine Learning Manager,200000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,310000.0,US,On-site,US,Medium
2022,Mid,Full-Time,Data Scientist,180000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,73824.0,GB,On-site,GB,Medium
2024,Mid,Full-Time,Data Analyst,90000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,76500.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,150000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,110000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Science Consultant,145000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Business Intelligence Engineer,165000.0,US,On-site,US,Medium
2023,Executive,Full-Time,Data Scientist,249600.0,US,Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,127600.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,150000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,184950.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,92000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,156000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,137930.0,CA,On-site,CA,Medium
2024,Senior,Full-Time,Data Engineer,184000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,132000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Decision Scientist,129300.0,US,On-site,US,Medium
2023,Executive,Full-Time,Data Analyst,125000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,70179.0,PT,On-site,PT,Medium
2023,Senior,Full-Time,Data Engineer,182500.0,US,Remote,US,Medium
2022,Entry,Full-Time,Data Analyst,28368.0,FR,Hybrid,FR,Medium
2023,Senior,Full-Time,Machine Learning Engineer,250000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Architect,200000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Analyst,125000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,98432.0,GB,On-site,GB,Medium
2023,Senior,Full-Time,Data Architect,234000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Machine Learning Researcher,105236.0,CA,Hybrid,CA,Large
2023,Senior,Full-Time,Machine Learning Engineer,127000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Analytics Engineer,155800.0,US,Remote,US,Medium
2024,Mid,Full-Time,Robotics Software Engineer,160000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Developer,100000.0,US,On-site,US,Medium
2023,Mid,Contract,Machine Learning Engineer,180000.0,US,Remote,US,Small
2024,Mid,Full-Time,Analytics Engineer,126000.0,US,On-site,US,Medium
2023,Entry,Full-Time,Data Analyst,92280.0,GB,On-site,GB,Medium
2023,Senior,Full-Time,Data Analyst,95000.0,CA,Remote,CA,Medium
2023,Entry,Full-Time,Data Analyst,72500.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Science Engineer,135000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Engineer,152000.0,CA,Remote,CA,Medium
2023,Senior,Full-Time,Data Engineer,66000.0,US,Remote,US,Medium
2024,Entry,Full-Time,Data Analytics Specialist,44100.0,MT,On-site,MT,Medium
2024,Senior,Full-Time,Data Analyst,130000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Scientist,300000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,112000.0,US,On-site,US,Medium
2024,Executive,Full-Time,Head of Data,195000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,188800.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,226600.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,80850.0,US,On-site,US,Medium
2023,Mid,Full-Time,Applied Scientist,198000.0,US,Remote,US,Medium
2023,Entry,Full-Time,Research Analyst,62000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Analytics Engineer,135000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Principal Data Scientist,160000.0,US,Remote,US,Large
2023,Senior,Full-Time,ML Engineer,226000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Science Consultant,94000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Engineer,190000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,95000.0,CA,Remote,CA,Medium
2023,Senior,Full-Time,Cloud Database Engineer,170000.0,US,Remote,US,Large
2023,Mid,Full-Time,Research Scientist,275000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Architect,140000.0,US,Remote,US,Medium
2023,Entry,Full-Time,Cloud Data Engineer,100000.0,DE,Hybrid,US,Large
2023,Senior,Full-Time,Machine Learning Engineer,269000.0,CA,Remote,CA,Medium
2023,Mid,Full-Time,Data Scientist,160000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,115000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Analytics Manager,140000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Analyst,177000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Pipeline Engineer,175000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Analytics Engineer,120000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,120000.0,US,Remote,US,Medium
2023,Entry,Full-Time,Data Scientist,32974.0,GB,On-site,GB,Medium
2023,Senior,Full-Time,Data Scientist,153000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Scientist,131000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Analytics Engineer,289800.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Science Consultant,189750.0,US,On-site,US,Medium
2024,Senior,Full-Time,Business Intelligence Engineer,34666.0,LV,On-site,LV,Medium
2024,Mid,Full-Time,Business Intelligence Developer,67060.0,US,On-site,US,Medium
2022,Entry,Full-Time,Applied Data Scientist,40000.0,AU,Remote,PK,Medium
2024,Senior,Full-Time,Machine Learning Engineer,163000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,185000.0,US,Remote,US,Medium
2024,Mid,Full-Time,BI Developer,62100.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Specialist,111600.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,195000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Scientist,61566.0,GB,On-site,GB,Medium
2023,Mid,Full-Time,Data Engineer,145000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,157750.0,US,On-site,US,Medium
2024,Executive,Full-Time,Data Science,221000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Analyst,159870.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Engineer,140000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,81333.0,LT,On-site,LT,Medium
2024,Entry,Full-Time,Data Management Analyst,120000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,142000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Science Engineer,266450.0,US,On-site,US,Medium
2023,Executive,Full-Time,Data Analyst,145000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Analyst,93000.0,US,Remote,US,Large
2022,Mid,Full-Time,Data Engineer,145000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,187000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Analyst,174000.0,US,Remote,US,Medium
2023,Senior,Full-Time,ETL Developer,53300.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,145000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Applied Scientist,250000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Applied Scientist,115100.0,US,On-site,US,Large
2024,Senior,Full-Time,Research Engineer,200800.0,US,On-site,US,Medium
2022,Mid,Full-Time,Data Scientist,60938.0,DE,On-site,DE,Medium
2023,Senior,Full-Time,Data Scientist,258000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Software Engineer,302000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,133832.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,127000.0,US,Remote,US,Medium
2023,Entry,Full-Time,Data Analyst,33220.0,GB,On-site,GB,Medium
2022,Senior,Full-Time,Data Analyst,171000.0,US,Remote,AU,Large
2023,Senior,Full-Time,Analytics Engineer,142400.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Science Consultant,90000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Scientist,198000.0,US,On-site,US,Medium
2022,Entry,Full-Time,Data Manager,45600.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Engineer,146000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Engineer,231250.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,132000.0,US,Remote,US,Medium
2022,Mid,Full-Time,ML Engineer,148500.0,US,Remote,US,Large
2023,Mid,Full-Time,AI Engineer,180000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Science,150000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,232000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,154000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Head of Data,258500.0,US,Remote,US,Medium
2023,Mid,Full-Time,Machine Learning Engineer,158200.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,126600.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,148750.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,77737.0,ES,Remote,ES,Medium
2024,Senior,Full-Time,Machine Learning Scientist,250000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Applied Scientist,196000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Science Consultant,112000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,80000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Integration Specialist,54000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,248600.0,US,On-site,US,Medium
2023,Mid,Full-Time,Machine Learning Engineer,250000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,158000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Business Intelligence Engineer,147600.0,US,On-site,US,Medium
2023,Entry,Full-Time,Data Analyst,28299.0,GB,On-site,GB,Medium
2023,Senior,Full-Time,Research Engineer,240000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Integration Specialist,36483.0,IN,Hybrid,IN,Large
2022,Senior,Full-Time,Data Scientist,190000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Research Scientist,192700.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,171000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Business Intelligence Developer,87800.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,112000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,151600.0,US,On-site,US,Medium
2023,Senior,Full-Time,AI Engineer,220000.0,US,On-site,US,Medium
2022,Mid,Full-Time,Research Engineer,105066.0,GB,Hybrid,GB,Small
2023,Mid,Full-Time,Data Scientist,85000.0,US,On-site,US,Medium
2023,Senior,Full-Time,AI Architect,146900.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Scientist,52533.0,FR,Remote,FR,Medium
